,T,conversion,revenue,pre_exp_revenue,num_actions,trigger_dates,currency,country_of_origin,segment_1,segment_2,segment_3
7522,1,0,0.0,792.2244213687368,0,2022-01-12 21:40:00,EUR,USD,New,Active,10+ transfers
7523,0,0,0.0,255.38679987411908,0,2022-01-19 13:51:00,USD,UK,New,Usual,10- transfers
7524,0,1,256.8517668764255,542.5875779008211,10,2022-01-05 13:09:00,EUR,USD,Old,Rare,10- transfers
7525,0,0,0.0,361.857178856182,0,2022-01-02 14:42:00,USD,UK,New,Active,10- transfers
7526,0,0,0.0,497.36762048015163,0,2022-01-03 01:59:00,GBP,USD,Old,Usual,10+ transfers
7527,2,0,0.0,1418.5191759173267,0,2022-01-08 08:56:00,GBP,US,Old,Active,10- transfers
7528,2,0,0.0,297.5174171853894,0,2022-01-02 11:42:00,USD,USD,Old,Rare,10+ transfers
7529,0,0,0.0,195.80034390977156,0,2022-01-17 05:39:00,GBP,UK,New,Usual,10+ transfers
7530,0,1,712.4022809935084,246.25619346701433,10,2022-01-14 08:05:00,USD,UK,Old,Active,10- transfers
7531,2,1,180.80017444428782,257.5178472908808,8,2022-01-14 19:04:00,GBP,USD,New,Usual,10+ transfers
7532,1,0,0.0,335.1466756354322,0,2022-01-17 03:48:00,EUR,US,Old,Active,10+ transfers
7533,1,0,0.0,252.82894096443295,0,2022-01-02 22:29:00,USD,US,Old,Rare,10+ transfers
7534,0,0,0.0,1458.5927194445264,0,2022-01-03 17:23:00,EUR,UK,New,Usual,10+ transfers
7535,0,0,0.0,874.7984412735177,0,2022-01-03 13:08:00,GBP,UK,New,Rare,10+ transfers
7536,1,1,121.25217040777805,558.9326761400176,6,2022-01-01 22:41:00,USD,USD,New,Rare,10- transfers
7537,2,1,338.6946982349078,1621.9888739271678,5,2022-01-14 02:55:00,EUR,USD,Old,Rare,10- transfers
7538,2,0,0.0,3647.8817233423124,0,2022-01-05 17:39:00,GBP,US,New,Active,10+ transfers
7539,1,1,80.8932516578174,179.48865314059665,8,2022-01-21 03:12:00,GBP,UK,Old,Active,10- transfers
7540,1,0,0.0,229.0701929475953,0,2022-01-09 13:45:00,EUR,USD,New,Usual,10- transfers
7541,1,0,0.0,279.9789976292706,0,2022-01-08 15:03:00,GBP,UK,New,Usual,10+ transfers
7542,0,0,0.0,87.03895945860314,0,2022-01-02 02:55:00,USD,US,New,Rare,10- transfers
7543,2,0,0.0,48.51473472956098,0,2022-01-09 15:39:00,EUR,UK,New,Usual,10+ transfers
7544,0,0,0.0,275.5053160072293,0,2022-01-14 13:04:00,GBP,USD,New,Rare,10- transfers
7545,1,1,280.5182943996525,450.2550830277818,15,2022-01-21 06:12:00,GBP,US,Old,Active,10- transfers
7546,2,0,0.0,2985.985929694759,0,2022-01-01 10:02:00,GBP,US,Old,Usual,10- transfers
7547,1,0,0.0,234.95957334298532,0,2022-01-10 00:46:00,GBP,US,Old,Rare,10+ transfers
7548,2,1,1487.6332963520003,236.65877932764582,7,2022-01-03 00:24:00,EUR,USD,New,Rare,10+ transfers
7549,2,0,0.0,1117.5115530486107,0,2022-01-15 22:41:00,GBP,UK,New,Active,10- transfers
7550,0,0,0.0,616.3085653108508,0,2022-01-04 20:25:00,GBP,UK,Old,Active,10- transfers
7551,2,0,0.0,628.6663800376753,0,2022-01-13 07:43:00,USD,USD,Old,Active,10- transfers
7552,2,1,399.64341923381653,214.20703627145917,5,2022-01-13 10:01:00,GBP,US,New,Usual,10- transfers
7553,2,0,0.0,905.5372836211783,0,2022-01-01 07:23:00,GBP,USD,New,Usual,10- transfers
7554,1,1,582.3618563784227,392.31904279907985,8,2022-01-20 15:10:00,USD,USD,New,Active,10+ transfers
7555,2,0,0.0,427.61619293406375,0,2022-01-06 16:08:00,GBP,UK,New,Rare,10- transfers
7556,0,0,0.0,1286.1400584959667,0,2022-01-20 04:25:00,USD,UK,New,Rare,10- transfers
7557,0,0,0.0,104.39899105780587,0,2022-01-16 18:51:00,EUR,US,New,Rare,10+ transfers
7558,2,1,117.5270967742263,546.829691660177,6,2022-01-06 18:23:00,EUR,US,Old,Usual,10- transfers
7559,1,0,0.0,351.12848302196886,0,2022-01-12 00:54:00,EUR,US,New,Rare,10- transfers
7560,2,0,0.0,57.98617173387482,0,2022-01-11 15:03:00,EUR,UK,Old,Rare,10+ transfers
7561,2,0,0.0,188.4999139125109,0,2022-01-03 17:54:00,USD,USD,Old,Active,10+ transfers
7562,2,1,59.166383146343115,2651.062572383502,12,2022-01-09 04:39:00,EUR,US,New,Active,10- transfers
7563,2,1,925.2095975973378,217.6283185778915,9,2022-01-20 13:46:00,EUR,UK,New,Usual,10+ transfers
7564,0,1,221.26298568099676,245.1828272918267,9,2022-01-03 20:11:00,GBP,USD,Old,Active,10- transfers
7565,1,0,0.0,300.18202698389433,0,2022-01-18 14:12:00,EUR,US,Old,Active,10- transfers
7566,2,0,0.0,230.77651827359662,0,2022-01-10 05:09:00,USD,US,New,Usual,10- transfers
7567,1,0,0.0,1569.6493151101806,0,2022-01-08 15:38:00,USD,UK,Old,Rare,10+ transfers
7568,2,1,733.6886424163466,404.5109457012092,7,2022-01-05 14:37:00,GBP,US,New,Rare,10- transfers
7569,0,1,484.9821771158392,519.1742846671646,8,2022-01-12 13:57:00,USD,UK,New,Rare,10+ transfers
7570,0,1,1284.9492352389195,302.8773541303927,6,2022-01-05 14:15:00,USD,UK,Old,Rare,10+ transfers
7571,1,0,0.0,1855.1781273592026,0,2022-01-18 09:21:00,USD,US,New,Usual,10+ transfers
7572,2,1,1412.5915399873961,574.9011686907963,8,2022-01-07 01:05:00,USD,US,New,Rare,10- transfers
7573,2,1,193.37296814226997,294.0976285124116,7,2022-01-14 06:40:00,EUR,USD,New,Active,10- transfers
7574,0,0,0.0,147.40330439226042,0,2022-01-13 17:47:00,USD,UK,New,Usual,10- transfers
7575,1,0,0.0,2843.90516037355,0,2022-01-12 23:32:00,GBP,USD,Old,Usual,10- transfers
7576,1,0,0.0,986.0343349724938,0,2022-01-20 20:24:00,GBP,USD,New,Rare,10- transfers
7577,2,1,251.49553687509498,433.10611703609663,8,2022-01-13 05:05:00,EUR,US,New,Rare,10- transfers
7578,1,1,838.0358438523273,208.1728760334179,7,2022-01-09 15:25:00,GBP,USD,Old,Usual,10- transfers
7579,2,0,0.0,1207.6500445490485,0,2022-01-10 15:33:00,GBP,USD,Old,Active,10+ transfers
7580,1,0,0.0,451.98133200714096,0,2022-01-16 06:02:00,EUR,US,New,Usual,10+ transfers
7581,1,1,884.493499817593,777.7411567939502,6,2022-01-12 00:53:00,EUR,USD,New,Active,10+ transfers
7582,1,0,0.0,306.0903389001743,0,2022-01-19 11:16:00,EUR,US,New,Rare,10- transfers
7583,1,0,0.0,246.47204247863323,0,2022-01-18 04:57:00,EUR,UK,New,Usual,10+ transfers
7584,1,1,542.1377293839572,1208.741243330809,1,2022-01-03 21:37:00,USD,UK,Old,Rare,10+ transfers
7585,1,0,0.0,707.3220193860082,0,2022-01-05 18:54:00,GBP,US,New,Active,10- transfers
7586,1,1,512.4279050816848,390.01822028658364,7,2022-01-18 00:31:00,USD,US,New,Active,10- transfers
7587,0,0,0.0,57.658615893102684,0,2022-01-16 14:19:00,EUR,US,New,Rare,10- transfers
7588,2,0,0.0,870.5066585797217,0,2022-01-03 02:24:00,EUR,USD,Old,Rare,10+ transfers
7589,2,0,0.0,986.7773422648121,0,2022-01-10 22:20:00,GBP,UK,New,Usual,10- transfers
7590,1,0,0.0,39.81480302504074,0,2022-01-11 15:29:00,GBP,US,New,Active,10- transfers
7591,2,0,0.0,308.13782294160126,0,2022-01-04 03:33:00,EUR,US,New,Active,10+ transfers
7592,2,0,0.0,327.1145060146011,0,2022-01-20 23:51:00,GBP,US,New,Rare,10- transfers
7593,1,0,0.0,90.63269074656056,0,2022-01-07 11:05:00,GBP,US,New,Rare,10+ transfers
7594,1,0,0.0,267.0340974310566,0,2022-01-19 04:22:00,USD,UK,New,Active,10- transfers
7595,2,0,0.0,698.277964631897,0,2022-01-01 02:46:00,GBP,US,New,Usual,10+ transfers
7596,0,0,0.0,269.0089514540272,0,2022-01-13 21:05:00,USD,US,New,Usual,10+ transfers
7597,1,1,350.2988890565949,1127.433236710371,10,2022-01-08 01:49:00,GBP,US,Old,Usual,10+ transfers
7598,0,0,0.0,8037.632473758139,0,2022-01-19 08:40:00,EUR,USD,Old,Rare,10- transfers
7599,2,1,316.8358001955742,331.93389361987573,8,2022-01-16 21:50:00,USD,UK,New,Rare,10+ transfers
7600,1,1,3344.1467585639934,858.6010081880286,7,2022-01-18 01:03:00,EUR,UK,Old,Rare,10+ transfers
7601,1,0,0.0,444.5244490104755,0,2022-01-07 02:25:00,GBP,UK,New,Active,10+ transfers
7602,1,0,0.0,74.09735148232883,0,2022-01-13 12:24:00,EUR,UK,New,Rare,10+ transfers
7603,0,1,2483.1926556029093,112.27420103124864,7,2022-01-19 01:16:00,GBP,USD,Old,Rare,10+ transfers
7604,1,0,0.0,341.74946571215975,0,2022-01-01 08:07:00,GBP,US,New,Usual,10- transfers
7605,1,1,308.57444559665106,2174.715399903962,6,2022-01-05 19:15:00,GBP,USD,Old,Usual,10- transfers
7606,0,0,0.0,433.60416069411235,0,2022-01-05 19:54:00,GBP,USD,New,Rare,10+ transfers
7607,2,0,0.0,106.2286317749656,0,2022-01-04 08:12:00,USD,US,New,Active,10+ transfers
7608,1,0,0.0,401.5077248938163,0,2022-01-11 02:39:00,EUR,USD,Old,Rare,10- transfers
7609,2,0,0.0,337.2709500251092,0,2022-01-03 14:45:00,EUR,USD,Old,Active,10+ transfers
7610,1,1,5292.150253816664,167.2689991034225,14,2022-01-05 06:11:00,GBP,UK,Old,Usual,10- transfers
7611,1,0,0.0,700.7105035154501,0,2022-01-03 19:11:00,EUR,US,New,Usual,10- transfers
7612,2,1,391.0829463264102,723.6878711440379,9,2022-01-15 23:11:00,EUR,US,Old,Usual,10+ transfers
7613,1,0,0.0,2222.0475980561428,0,2022-01-16 00:33:00,USD,UK,Old,Usual,10+ transfers
7614,2,1,219.14284484254847,117.21321661474283,11,2022-01-16 17:54:00,USD,USD,New,Rare,10- transfers
7615,0,1,140.53457055205197,78.53388884945086,7,2022-01-16 13:53:00,USD,UK,New,Usual,10+ transfers
7616,1,1,97.56404823027891,1391.6460263769807,8,2022-01-12 12:52:00,USD,UK,New,Usual,10- transfers
7617,1,0,0.0,512.9330553516915,0,2022-01-01 23:01:00,USD,UK,New,Active,10+ transfers
7618,0,1,2022.0374271496269,417.6328086311546,10,2022-01-01 03:24:00,EUR,US,Old,Usual,10- transfers
7619,1,1,58.75406806164739,279.9401084333038,8,2022-01-18 07:11:00,USD,USD,New,Usual,10+ transfers
7620,0,0,0.0,88.80605658409462,0,2022-01-19 23:29:00,EUR,US,New,Rare,10- transfers
7621,0,1,641.8979494052348,551.6628518748548,11,2022-01-07 22:07:00,USD,UK,New,Rare,10- transfers
7622,1,0,0.0,129.45183662323342,0,2022-01-14 23:43:00,GBP,UK,New,Rare,10- transfers
7623,2,1,140.21489315010484,1833.2737950169223,6,2022-01-17 04:50:00,EUR,USD,Old,Rare,10- transfers
7624,2,1,50.57269436797017,952.6234353823219,9,2022-01-19 12:48:00,GBP,US,New,Active,10+ transfers
7625,1,1,2545.2869806025633,44.22784055961423,15,2022-01-02 01:09:00,EUR,USD,Old,Active,10+ transfers
7626,2,1,82.99466328988642,1049.534680586306,8,2022-01-04 23:24:00,GBP,UK,Old,Usual,10- transfers
7627,1,1,589.1297933272745,270.6981480077702,7,2022-01-12 12:38:00,GBP,US,Old,Rare,10+ transfers
7628,0,0,0.0,334.12018986476613,0,2022-01-15 22:22:00,EUR,US,New,Active,10- transfers
7629,2,1,193.08959086846986,439.5087459546491,6,2022-01-03 11:14:00,GBP,UK,New,Active,10- transfers
7630,2,0,0.0,667.4521151476279,0,2022-01-04 13:08:00,EUR,UK,New,Rare,10+ transfers
7631,2,0,0.0,1186.362918802362,0,2022-01-07 08:45:00,EUR,UK,Old,Active,10+ transfers
7632,2,0,0.0,880.2950069263826,0,2022-01-12 15:36:00,GBP,UK,Old,Usual,10- transfers
7633,2,0,0.0,130.17037460207334,0,2022-01-01 02:17:00,EUR,USD,Old,Rare,10+ transfers
7634,1,0,0.0,26.68181392953546,0,2022-01-20 05:45:00,EUR,US,Old,Usual,10+ transfers
7635,1,0,0.0,1150.5766373193117,0,2022-01-20 17:45:00,USD,USD,Old,Rare,10- transfers
7636,1,1,554.3681940910787,1088.7411017928966,4,2022-01-03 19:14:00,EUR,US,Old,Active,10+ transfers
7637,0,1,218.51761853788824,493.4538392340757,12,2022-01-13 18:32:00,GBP,USD,Old,Active,10- transfers
7638,0,1,44.16512716790441,807.3682082231607,4,2022-01-11 16:15:00,GBP,UK,Old,Rare,10- transfers
7639,1,0,0.0,190.8015773978296,0,2022-01-17 00:45:00,USD,UK,New,Rare,10+ transfers
7640,1,0,0.0,1678.75547572826,0,2022-01-14 17:31:00,USD,USD,Old,Active,10- transfers
7641,0,1,101.97918222535247,700.9921598248042,8,2022-01-20 09:26:00,GBP,US,Old,Active,10+ transfers
7642,1,0,0.0,719.0132955962227,0,2022-01-16 15:11:00,GBP,US,New,Usual,10- transfers
7643,1,1,1595.4156680843632,115.65229426892267,6,2022-01-19 18:12:00,EUR,USD,Old,Usual,10- transfers
7644,2,0,0.0,255.83507759127482,0,2022-01-02 04:15:00,USD,US,New,Usual,10+ transfers
7645,0,0,0.0,733.0317614693289,0,2022-01-17 19:47:00,GBP,UK,New,Usual,10+ transfers
7646,0,0,0.0,223.34127997989037,0,2022-01-04 00:20:00,GBP,USD,New,Rare,10- transfers
7647,1,0,0.0,952.5652385126263,0,2022-01-09 01:39:00,EUR,UK,Old,Usual,10+ transfers
7648,1,0,0.0,360.16968417588595,0,2022-01-10 15:17:00,GBP,USD,Old,Usual,10+ transfers
7649,1,1,568.4002786088108,1145.6727693732894,13,2022-01-08 07:19:00,GBP,US,New,Rare,10- transfers
7650,1,1,1319.0500905332633,180.47421882228008,6,2022-01-03 20:14:00,USD,USD,New,Usual,10+ transfers
7651,2,0,0.0,471.3885908273615,0,2022-01-20 19:02:00,GBP,UK,Old,Usual,10- transfers
7652,2,0,0.0,1823.9570518195737,0,2022-01-18 06:34:00,GBP,UK,Old,Rare,10- transfers
7653,2,0,0.0,2360.720372306437,0,2022-01-11 22:37:00,USD,UK,Old,Active,10+ transfers
7654,1,0,0.0,88.55092824108605,0,2022-01-14 09:59:00,GBP,UK,Old,Rare,10- transfers
7655,0,1,176.92995763712852,480.26998196891094,8,2022-01-15 21:47:00,EUR,US,Old,Active,10- transfers
7656,1,1,1174.187906238455,138.5824811063531,7,2022-01-17 19:52:00,EUR,UK,Old,Rare,10- transfers
7657,2,0,0.0,812.7313995589858,0,2022-01-03 23:37:00,USD,USD,Old,Active,10- transfers
7658,1,1,2575.5499326664535,520.5986150563427,10,2022-01-03 10:19:00,USD,UK,Old,Active,10- transfers
7659,2,0,0.0,112.94244037427072,0,2022-01-09 15:08:00,USD,US,Old,Usual,10- transfers
7660,2,1,59.41262909306502,619.2079526576733,8,2022-01-02 15:46:00,USD,USD,Old,Active,10+ transfers
7661,1,0,0.0,6664.351365718825,0,2022-01-03 03:37:00,EUR,UK,New,Rare,10- transfers
7662,2,0,0.0,471.76764926518223,0,2022-01-03 20:00:00,EUR,US,New,Active,10- transfers
7663,0,1,150.31278585583348,210.61686383411666,10,2022-01-17 21:12:00,EUR,US,New,Rare,10+ transfers
7664,1,0,0.0,140.3795190308741,0,2022-01-04 04:45:00,GBP,USD,New,Rare,10+ transfers
7665,1,0,0.0,725.8172744171098,0,2022-01-02 18:13:00,GBP,US,Old,Usual,10- transfers
7666,0,0,0.0,83.02012281548627,0,2022-01-01 18:41:00,USD,UK,Old,Active,10+ transfers
7667,0,1,1072.1568848913334,1318.4543089394845,8,2022-01-11 04:13:00,GBP,UK,New,Active,10+ transfers
7668,0,1,212.3672888542981,529.6403930933639,18,2022-01-17 03:56:00,EUR,US,Old,Active,10+ transfers
7669,1,0,0.0,275.78984968772284,0,2022-01-04 08:05:00,USD,UK,New,Usual,10+ transfers
7670,2,0,0.0,1119.3479529700471,0,2022-01-18 03:53:00,GBP,UK,Old,Rare,10+ transfers
7671,0,0,0.0,169.7869428814736,0,2022-01-01 02:40:00,USD,UK,Old,Usual,10+ transfers
7672,1,1,181.26184015109328,538.1808977597026,5,2022-01-20 02:49:00,USD,USD,New,Active,10+ transfers
7673,1,1,791.309336239954,1132.6455699585451,8,2022-01-07 09:11:00,GBP,UK,New,Active,10- transfers
7674,2,0,0.0,533.8607215460042,0,2022-01-16 20:02:00,EUR,US,New,Active,10- transfers
7675,1,0,0.0,808.5419909892938,0,2022-01-16 02:14:00,EUR,US,Old,Rare,10+ transfers
7676,1,0,0.0,408.5716222802804,0,2022-01-10 13:06:00,EUR,US,Old,Active,10+ transfers
7677,0,1,250.4442820940404,299.7558835887836,15,2022-01-03 14:04:00,USD,US,Old,Usual,10+ transfers
7678,0,1,222.95538006009397,151.56797596091997,11,2022-01-12 07:14:00,GBP,US,Old,Rare,10- transfers
7679,2,1,632.7534009400403,425.96311761557814,6,2022-01-11 21:13:00,USD,USD,New,Rare,10- transfers
7680,2,1,351.1023109983938,728.3386885350787,5,2022-01-02 12:32:00,GBP,US,New,Usual,10+ transfers
7681,1,1,2104.3849753422237,1293.4609512403713,12,2022-01-03 21:18:00,EUR,UK,Old,Rare,10- transfers
7682,0,1,434.0686781912302,130.3383308129547,5,2022-01-04 16:55:00,GBP,USD,Old,Rare,10- transfers
7683,1,0,0.0,213.61142180059772,0,2022-01-21 23:07:00,EUR,UK,New,Active,10+ transfers
7684,2,1,401.25689136259894,237.0166795428032,11,2022-01-07 10:58:00,EUR,US,New,Rare,10+ transfers
7685,0,1,93.8808151907906,1002.1548397883927,6,2022-01-09 00:41:00,USD,USD,Old,Rare,10- transfers
7686,2,1,392.02044602041775,1133.3751838754304,7,2022-01-05 11:12:00,EUR,UK,New,Active,10+ transfers
7687,2,0,0.0,1300.518095225381,0,2022-01-05 01:14:00,USD,US,New,Rare,10- transfers
7688,0,0,0.0,1480.974835428971,0,2022-01-10 06:00:00,GBP,USD,New,Active,10+ transfers
7689,0,1,473.41077769033666,222.28251706813805,6,2022-01-07 15:33:00,USD,UK,New,Rare,10- transfers
7690,0,0,0.0,68.35821965765697,0,2022-01-15 10:33:00,USD,US,New,Usual,10- transfers
7691,1,1,554.3630449406777,423.5495518512226,4,2022-01-16 17:21:00,USD,US,Old,Usual,10+ transfers
7692,2,0,0.0,314.85994210546176,0,2022-01-10 04:41:00,GBP,US,Old,Usual,10- transfers
7693,1,0,0.0,407.746400490433,0,2022-01-18 12:34:00,EUR,USD,New,Active,10+ transfers
7694,1,0,0.0,152.10914202049463,0,2022-01-14 17:14:00,EUR,US,Old,Active,10+ transfers
7695,1,0,0.0,361.3487948961729,0,2022-01-10 04:00:00,GBP,US,New,Rare,10+ transfers
7696,1,1,208.8610876822681,473.05785586435667,5,2022-01-21 01:55:00,EUR,UK,New,Active,10+ transfers
7697,2,0,0.0,603.526270760721,0,2022-01-02 17:22:00,EUR,USD,New,Active,10- transfers
7698,1,1,113.66163133563863,434.04434732185643,7,2022-01-06 02:48:00,GBP,USD,Old,Rare,10+ transfers
7699,2,0,0.0,355.40015141019876,0,2022-01-12 00:04:00,EUR,USD,Old,Active,10- transfers
7700,0,0,0.0,51.489732408764766,0,2022-01-04 21:40:00,USD,US,New,Active,10- transfers
7701,2,0,0.0,57.86440776875717,0,2022-01-06 09:08:00,USD,USD,Old,Usual,10- transfers
7702,1,0,0.0,805.2946533576591,0,2022-01-01 19:19:00,EUR,UK,Old,Active,10- transfers
7703,2,1,276.1226410449493,77.07382043958421,8,2022-01-01 10:27:00,EUR,US,Old,Usual,10+ transfers
7704,1,1,193.74234596303035,84.83839324906504,4,2022-01-07 22:27:00,USD,USD,New,Rare,10+ transfers
7705,2,1,144.91181380490775,257.4061212586767,13,2022-01-14 15:42:00,EUR,USD,New,Usual,10+ transfers
7706,0,0,0.0,194.77030902373397,0,2022-01-21 12:59:00,EUR,UK,New,Usual,10- transfers
7707,2,1,220.97145433492082,695.8836103500388,16,2022-01-13 06:51:00,USD,US,Old,Usual,10+ transfers
7708,0,0,0.0,225.30176843539857,0,2022-01-16 19:30:00,EUR,UK,New,Usual,10- transfers
7709,1,1,951.7095136703127,762.2854092021588,12,2022-01-21 00:56:00,EUR,US,Old,Rare,10+ transfers
7710,1,0,0.0,1975.246741080657,0,2022-01-13 02:01:00,EUR,US,Old,Active,10- transfers
7711,0,0,0.0,564.5691152216351,0,2022-01-19 09:25:00,GBP,UK,Old,Rare,10- transfers
7712,0,0,0.0,504.54269922784886,0,2022-01-16 12:40:00,EUR,US,Old,Usual,10- transfers
7713,2,0,0.0,310.02426834473107,0,2022-01-19 11:02:00,GBP,US,Old,Active,10- transfers
7714,2,0,0.0,1244.0473168444337,0,2022-01-18 02:29:00,EUR,US,Old,Active,10- transfers
7715,2,1,508.2510092807062,636.0055725362988,5,2022-01-21 17:59:00,GBP,US,Old,Usual,10+ transfers
7716,0,0,0.0,407.44998428212466,0,2022-01-02 16:10:00,GBP,USD,New,Active,10+ transfers
7717,0,0,0.0,642.9249847958138,0,2022-01-17 12:44:00,USD,USD,New,Rare,10- transfers
7718,1,0,0.0,542.5848172190215,0,2022-01-04 23:49:00,USD,USD,New,Active,10- transfers
7719,2,0,0.0,341.1922892644559,0,2022-01-11 21:12:00,EUR,US,Old,Rare,10+ transfers
7720,1,1,382.48275289914585,486.70240359551644,11,2022-01-06 13:40:00,GBP,US,New,Usual,10+ transfers
7721,1,1,554.095854810998,363.37646245839653,13,2022-01-18 06:02:00,GBP,USD,Old,Rare,10+ transfers
7722,0,0,0.0,391.98850631152146,0,2022-01-06 19:32:00,USD,US,New,Active,10+ transfers
7723,1,1,324.4855353012528,359.5658167575999,12,2022-01-03 14:34:00,EUR,US,Old,Rare,10- transfers
7724,2,0,0.0,772.9013953554397,0,2022-01-01 09:26:00,EUR,US,Old,Usual,10+ transfers
7725,0,1,2077.473730171062,144.52771572624445,8,2022-01-15 18:16:00,GBP,US,Old,Rare,10- transfers
7726,1,0,0.0,1434.6594217447303,0,2022-01-01 17:09:00,GBP,UK,Old,Rare,10+ transfers
7727,0,1,552.1370192859679,1349.8295134887273,8,2022-01-04 17:00:00,GBP,US,Old,Active,10+ transfers
7728,2,0,0.0,252.1334553197317,0,2022-01-13 16:51:00,GBP,US,New,Rare,10- transfers
7729,2,1,246.2786462319547,603.0421082967721,8,2022-01-01 20:28:00,EUR,UK,New,Active,10+ transfers
7730,0,0,0.0,859.2737064450251,0,2022-01-13 11:28:00,USD,UK,New,Rare,10+ transfers
7731,1,0,0.0,108.41329380418384,0,2022-01-02 22:05:00,EUR,UK,Old,Active,10+ transfers
7732,2,1,196.40585127953295,447.8641010291804,8,2022-01-11 19:36:00,EUR,US,Old,Usual,10+ transfers
7733,1,0,0.0,574.9024154191252,0,2022-01-02 16:13:00,GBP,USD,Old,Usual,10+ transfers
7734,1,0,0.0,531.6379127496848,0,2022-01-20 20:31:00,EUR,UK,Old,Rare,10- transfers
7735,1,0,0.0,314.4995275567368,0,2022-01-21 03:30:00,USD,UK,New,Active,10- transfers
7736,1,0,0.0,302.3254893648758,0,2022-01-12 14:24:00,EUR,USD,New,Rare,10- transfers
7737,2,0,0.0,308.89164285959964,0,2022-01-19 00:38:00,EUR,US,Old,Usual,10+ transfers
7738,0,0,0.0,832.4486549115516,0,2022-01-11 01:12:00,EUR,UK,Old,Usual,10+ transfers
7739,0,1,414.4219065193371,42.71364173216094,2,2022-01-06 08:44:00,EUR,US,New,Usual,10+ transfers
7740,1,0,0.0,1228.4263093591742,0,2022-01-10 09:00:00,USD,UK,New,Rare,10+ transfers
7741,0,1,531.527180399539,1452.2089835907382,9,2022-01-01 14:33:00,GBP,UK,Old,Usual,10- transfers
7742,2,0,0.0,215.925129367072,0,2022-01-04 05:38:00,USD,US,New,Rare,10- transfers
7743,0,1,132.88757037010075,466.45898186267874,5,2022-01-18 05:39:00,USD,UK,New,Rare,10+ transfers
7744,0,0,0.0,1108.4938882577974,0,2022-01-03 08:49:00,USD,US,New,Usual,10+ transfers
7745,2,1,1229.8883907238976,277.29440769536654,10,2022-01-09 06:32:00,USD,UK,New,Rare,10+ transfers
7746,1,0,0.0,803.7178356418063,0,2022-01-10 00:53:00,USD,US,Old,Rare,10- transfers
7747,0,1,2783.949044007402,663.1047530221936,9,2022-01-12 06:47:00,GBP,USD,New,Rare,10- transfers
7748,0,0,0.0,1229.6061828137583,0,2022-01-04 20:05:00,USD,US,New,Rare,10+ transfers
7749,1,0,0.0,458.99151305561594,0,2022-01-01 06:02:00,GBP,US,New,Active,10+ transfers
7750,1,1,152.61400490396665,80.70945445505437,11,2022-01-18 10:28:00,EUR,UK,Old,Usual,10- transfers
7751,0,0,0.0,306.10831496277694,0,2022-01-21 15:31:00,GBP,UK,Old,Usual,10- transfers
7752,0,1,808.9202010692724,940.6170702619117,19,2022-01-12 02:18:00,GBP,USD,Old,Usual,10- transfers
7753,0,0,0.0,403.18590684299477,0,2022-01-15 00:03:00,EUR,UK,New,Usual,10- transfers
7754,0,1,574.0178911108329,2721.8183150384334,7,2022-01-08 02:09:00,EUR,UK,Old,Usual,10+ transfers
7755,2,0,0.0,1019.3578319480263,0,2022-01-04 16:50:00,GBP,UK,Old,Active,10+ transfers
7756,2,0,0.0,29.56718425338391,0,2022-01-16 05:03:00,USD,UK,Old,Usual,10+ transfers
7757,2,0,0.0,220.7945113803379,0,2022-01-10 17:04:00,GBP,UK,New,Usual,10+ transfers
7758,1,1,103.20912237801467,194.12927765219902,15,2022-01-10 21:08:00,USD,USD,Old,Usual,10- transfers
7759,2,0,0.0,1450.4165482575206,0,2022-01-10 15:13:00,GBP,USD,Old,Usual,10+ transfers
7760,0,0,0.0,487.1878412910389,0,2022-01-05 11:20:00,GBP,UK,New,Usual,10- transfers
7761,2,1,62.83062357963864,390.5620904809532,4,2022-01-15 11:28:00,GBP,UK,New,Active,10- transfers
7762,1,1,74.08927502388508,153.42354208798446,11,2022-01-20 05:59:00,GBP,US,New,Usual,10- transfers
7763,2,0,0.0,1314.3763881838413,0,2022-01-17 18:57:00,EUR,UK,New,Rare,10- transfers
